timestamp,frameNum,error,gesturePresence,gesture,ktoGesture,gestureFeatures_0,gestureFeatures_1,gestureFeatures_2,gestureFeatures_3,gestureFeatures_4,gestureFeatures_5,gestureFeatures_6,gestureFeatures_7,gestureFeatures_8,gestureFeatures_9,gestureFeatures_10,gestureFeatures_11,gestureFeatures_12,gestureFeatures_13,gestureFeatures_14,gestureFeatures_15,procTimeData_interFrameProcTime,procTimeData_transmitOutTime,powerData_power1v8,powerData_power3v3,powerData_power1v2,powerData_power1v2RF,tempData_tempRx,tempData_tempTx,tempData_tempPM,tempData_tempDIG,presenceThreshold
1757482654783.013,12909,0,1,0,0,31.45271110534668,0.7830158472061157,-34.38265609741211,34.59981918334961,0.0,-3.822391986846924,-2.5702102184295654,93.1823501586914,80.86764526367188,-0.04837069287896156,0.1598241627216339,-0.25012141466140747,-4.982774257659912,-2.6164910793304443,0.6318843960762024,-3.1963014602661133,5626,2983,1200,0,658,913,39,42,41,43,0
1757482654815.935,12910,0,1,0,0,31.4456844329834,0.1620916873216629,-34.162132263183594,34.32880783081055,0.0,-1.002698302268982,-2.1795315742492676,79.6671371459961,64.53430938720703,-0.06313063949346542,0.2235340178012848,-0.24435359239578247,-4.880276679992676,-2.7487568855285645,0.8308692574501038,-3.241412878036499,5539,2984,1200,0,658,913,40,42,42,43,0
1757482654847.1199,12911,0,1,0,0,31.45679473876953,0.9792281985282898,-34.447898864746094,34.831031799316406,0.0,-1.6405683755874634,1.5585449934005737,76.09742736816406,70.90074920654297,-0.10546126216650009,0.27540022134780884,-0.3050145208835602,-4.216262340545654,-2.7535908222198486,1.6282047033309937,-3.4517791271209717,5596,2983,1200,0,658,913,39,42,41,43,0
1757482654878.848,12912,0,1,0,0,31.479707717895508,0.8081182837486267,-34.18773651123047,34.63972854614258,0.0,0.9838425517082214,1.771934986114502,125.05858612060547,85.48824310302734,-0.04000334069132805,0.3213069438934326,-0.3438286781311035,-4.0747294425964355,-2.627410650253296,2.213883876800537,-2.415560245513916,5603,2983,1200,0,658,913,39,43,41,43,0
1757482654910.5847,12913,0,1,0,0,31.51324462890625,0.8291630744934082,-34.41067123413086,34.813697814941406,0.0,-2.2493817806243896,2.1507568359375,109.25396728515625,63.40055847167969,-0.054717082530260086,0.3506369888782501,-0.3814206123352051,-3.5392611026763916,-3.032005548477173,2.5225255489349365,-3.277007818222046,5519,2983,1200,0,658,913,39,42,41,43,0
1757482654942.8164,12914,0,1,0,0,31.451570510864258,0.5692731738090515,-34.315975189208984,34.50454330444336,0.0,1.8537601232528687,-0.049593497067689896,76.84578704833984,102.69389343261719,-0.06855706125497818,0.3235154449939728,-0.3669564127922058,-3.811830759048462,-2.4913532733917236,1.6986960172653198,-3.1548244953155518,5608,2983,1200,0,658,913,40,42,41,43,0
1757482654998.157,12915,0,1,0,0,31.425378799438477,0.39521750807762146,-34.34152603149414,34.74993133544922,0.0,-0.26171836256980896,1.5456024408340454,108.88748168945312,74.1960678100586,-0.06600650399923325,0.27347254753112793,-0.5587676763534546,-2.7760512828826904,-2.9901275634765625,1.9425287246704102,-2.86710524559021,5604,2983,1200,0,658,913,39,42,42,43,0
1757482655022.9558,12916,0,1,0,0,31.456768035888672,0.7322277426719666,-34.030296325683594,34.66788101196289,0.0,-3.3451216220855713,1.2925103902816772,116.10723114013672,93.02140045166016,0.03403295576572418,0.4532070755958557,-0.5446099638938904,-3.1694958209991455,-2.824061155319214,2.6485676765441895,-2.687803268432617,5602,2983,1200,0,658,913,39,43,41,43,0
1757482655056.9385,12917,0,1,0,0,31.479156494140625,0.9028480648994446,-33.91283416748047,34.32207489013672,0.0,0.2947782278060913,-3.9806289672851562,106.62899017333984,92.02479553222656,-0.011280321516096592,0.1870029717683792,-0.55794358253479,0.7778501510620117,-2.053943395614624,4.282660484313965,-2.617764472961426,5591,2983,1200,0,658,913,40,42,41,43,0
1757482655102.3525,12918,0,1,0,0,31.493968963623047,0.8838412761688232,-34.157535552978516,34.93648147583008,0.0,-0.42724305391311646,-1.6371550559997559,94.34796905517578,70.00525665283203,0.07098965346813202,0.12031204998493195,-0.42701277136802673,2.406510829925537,-4.705667018890381,4.771097660064697,-3.890578508377075,5596,2983,1200,0,658,913,40,42,41,43,0
1757482655118.5605,12919,0,1,0,0,31.428813934326172,0.2529333531856537,-34.21672439575195,34.69517135620117,0.0,-0.41203704476356506,-0.12077295035123825,63.6881103515625,106.23761749267578,0.09989186376333237,0.08518143743276596,-0.23818886280059814,1.8902888298034668,-2.938769817352295,3.9260878562927246,-0.6456671357154846,5521,2983,1200,0,658,913,39,42,41,43,0
1757482655150.6494,12920,0,1,0,0,31.54090690612793,0.25989529490470886,-34.19984817504883,34.40876770019531,0.0,2.0433225631713867,1.2149180173873901,65.96610260009766,87.83250427246094,-0.11905649304389954,0.05654456838965416,-0.27303993701934814,1.7150702476501465,-2.76603102684021,3.672145128250122,-1.3921623229980469,5605,2983,1200,0,658,913,39,42,41,43,0
1757482655197.869,12921,0,1,0,0,31.520261764526367,0.6800357103347778,-34.149715423583984,34.54157257080078,0.0,-1.7861396074295044,0.5130307674407959,81.386474609375,76.79330444335938,-0.09191053360700607,-0.025393104180693626,-0.25764593482017517,1.2812395095825195,-2.555593252182007,1.8225722312927246,-0.6213852167129517,5596,2984,1200,0,658,913,39,42,42,43,0
1757482655229.9084,12922,0,1,0,0,31.450519561767578,0.21742254495620728,-34.16008377075195,34.15897750854492,0.0,-1.9243932962417603,-4.364110946655273,78.19634246826172,87.4661865234375,-0.05086294561624527,0.1485716998577118,-0.22079381346702576,1.7699967622756958,-2.3960204124450684,3.709197759628296,-0.19853278994560242,5614,2983,1200,0,658,913,40,43,41,43,0
1757482655267.0422,12923,0,1,0,0,31.470731735229492,0.058870989829301834,-34.33427047729492,34.18307876586914,0.0,1.2207649946212769,-1.5045536756515503,81.35890197753906,104.02301788330078,-0.1431446075439453,0.1872139424085617,-0.15096904337406158,1.6833423376083374,-2.1907944679260254,4.142693042755127,-0.8812858462333679,5461,2983,1200,0,658,913,39,42,41,43,0
1757482655309.7644,12924,0,1,0,0,31.486549377441406,0.20527541637420654,-33.77195358276367,34.09693145751953,0.0,2.374465227127075,0.6697404980659485,59.74103927612305,66.27747344970703,-0.33114495873451233,0.15799497067928314,-0.4165222644805908,1.0856962203979492,-3.0598294734954834,3.6292243003845215,-2.599304676055908,5534,2983,1200,0,658,913,39,42,41,43,0
1757482655342.3044,12925,0,1,0,0,31.463821411132812,0.878673791885376,-34.14639663696289,34.103057861328125,0.0,0.1268138736486435,-1.8038755655288696,82.96768951416016,97.76144409179688,-0.2771468162536621,0.10662606358528137,-0.41578906774520874,1.1331689357757568,-2.976541519165039,4.151119709014893,-2.9107720851898193,5611,2983,530,0,658,913,39,42,41,43,0
1757482655375.0398,12926,0,1,0,0,31.439456939697266,0.8444936275482178,-33.92205047607422,34.316505432128906,0.0,-0.5159403681755066,-1.6328994035720825,86.29218292236328,85.4317398071289,-0.23372487723827362,0.09999684244394302,-0.44913792610168457,1.4509468078613281,-3.0585601329803467,4.481913089752197,-2.7019357681274414,5585,2983,530,0,658,913,39,42,41,43,0
1757482655406.9104,12927,0,1,0,0,31.4426212310791,0.8375335335731506,-33.526954650878906,34.26918411254883,0.0,3.1188361644744873,3.9129981994628906,90.93636322021484,71.20639038085938,-0.12737078964710236,0.16247005760669708,-0.44135308265686035,-1.1101511716842651,-5.595897197723389,3.7641444206237793,-3.5700602531433105,5606,2983,530,0,658,913,40,42,41,43,0
1757482655442.1426,12928,0,1,0,0,31.478065490722656,0.6062407493591309,-34.09968948364258,34.15501022338867,0.0,0.08911607414484024,-3.175246477127075,98.80369567871094,64.68628692626953,-0.24355702102184296,0.15351441502571106,-0.5065659284591675,-0.9409857392311096,-3.834805488586426,4.657222747802734,-4.092687606811523,5612,2983,530,0,658,913,40,42,42,43,0
1757482655471.5068,12929,0,1,0,0,31.393810272216797,1.0059611797332764,-33.8696403503418,34.05754470825195,0.0,-2.9179351329803467,-3.5872719287872314,85.78517150878906,65.42884826660156,-0.2861091196537018,0.07923517376184464,-0.536801815032959,0.41514673829078674,-2.2341272830963135,6.211484909057617,-2.508108377456665,5673,2983,530,0,658,913,39,42,41,43,0
1757482655520.3328,12930,0,1,0,0,31.38920783996582,0.7875910401344299,-33.926753997802734,34.272579193115234,0.0,-1.7779273986816406,-3.6847376823425293,71.17166137695312,53.12992858886719,-0.3563306927680969,-0.015697097405791283,-0.5548266768455505,1.087969183921814,-1.9103519916534424,6.553865432739258,-2.3372066020965576,5593,2983,530,0,658,913,39,42,41,43,0
1757482655550.709,12931,0,1,0,0,31.391979217529297,0.23362237215042114,-34.260536193847656,33.81275177001953,0.0,-0.44803133606910706,-3.039742946624756,42.69481658935547,53.376426696777344,-0.3013857901096344,-0.007210763171315193,-0.356492280960083,-0.05792660266160965,-1.4562982320785522,7.043982028961182,-1.611723780632019,5618,2983,530,0,658,913,39,42,41,43,0
1757482655582.5352,12932,0,1,0,0,31.392181396484375,0.5348533391952515,-33.88095474243164,33.25752639770508,0.0,-1.5221285820007324,-3.416163444519043,31.22555923461914,52.79767608642578,-0.3247252106666565,-0.03967369347810745,-0.39409077167510986,0.20207124948501587,-1.3157655000686646,9.015181541442871,-0.5924184322357178,5601,2983,530,0,658,913,39,42,41,43,0
1757482655614.8286,12933,0,1,0,0,31.346982955932617,0.42641064524650574,-33.83970260620117,32.124534606933594,2.0,-1.9380944967269897,-4.765903472900391,14.189096450805664,16.88530158996582,-0.25706946849823,-0.06404611468315125,-0.37495723366737366,-0.14023321866989136,-0.2824814021587372,14.677390098571777,3.9467649459838867,5694,2983,530,0,658,428,39,42,41,43,0
1757482655647.3987,12934,0,1,0,0,31.242795944213867,0.739344596862793,-34.14624786376953,31.163700103759766,4.0,-2.152491569519043,-5.582219123840332,11.43887710571289,14.588895797729492,-0.2897239029407501,-0.10798631608486176,-0.15088646113872528,-0.9281372427940369,-1.0562080144882202,26.003599166870117,8.147194862365723,5677,2984,530,0,658,428,40,42,41,43,0
1757482655682.4888,12935,0,1,0,0,31.25514030456543,1.3939414024353027,-33.75015640258789,31.247465133666992,6.0,-3.115067720413208,-5.068953037261963,4.636045455932617,4.665722846984863,-0.3995235860347748,-0.2073080986738205,-0.24558374285697937,-1.0696808099746704,-0.4458751678466797,31.930883407592773,14.680496215820312,5670,2983,530,0,658,428,40,42,41,43,0
1757482655726.395,12936,0,1,0,0,31.36966323852539,0.7428982257843018,-33.89466094970703,32.70075607299805,2.0,-0.957115888595581,-5.594320774078369,44.09716033935547,12.328810691833496,-0.4022943377494812,-0.25440794229507446,-0.26733437180519104,-0.7317469716072083,-0.3518633544445038,32.64289855957031,17.496198654174805,5692,2983,530,0,658,428,40,42,41,43,0
1757482655758.0776,12937,0,1,0,0,31.423002243041992,0.42620429396629333,-33.942718505859375,32.92412185668945,0.0,-1.6468021869659424,-3.353616237640381,54.59963607788086,41.30962371826172,-0.41040870547294617,-0.21745669841766357,-0.29272782802581787,-0.823024570941925,-0.19689005613327026,34.478572845458984,17.792003631591797,5688,2984,530,0,658,428,40,43,41,43,0
1757482655790.1824,12938,0,1,0,0,31.474590301513672,0.8987310528755188,-34.00832748413086,33.11070251464844,0.0,-4.722133636474609,-4.208187580108643,23.453384399414062,42.415985107421875,-0.46330633759498596,-0.26028406620025635,-0.2580718398094177,-0.9373756647109985,-0.25250595808029175,34.47307586669922,19.440317153930664,5774,2983,530,0,331,428,40,42,42,43,0
1757482655838.128,12939,0,1,0,0,31.34760093688965,0.30273956060409546,-34.3151741027832,32.3410758972168,0.0,-3.026038646697998,-5.680128574371338,42.56877517700195,11.936482429504395,-0.3907454013824463,-0.1505354791879654,-0.10399603098630905,-2.4217424392700195,-1.014840006828308,35.27111053466797,21.356252670288086,5672,2985,530,0,331,428,39,42,41,43,0
1757482655854.3196,12940,0,1,0,0,31.279054641723633,0.7854001522064209,-34.012550354003906,32.46480178833008,2.0,-1.7230994701385498,-5.027632236480713,64.02565002441406,16.73351287841797,-0.34160155057907104,-0.09104396402835846,-0.056615881621837616,-3.2476892471313477,-1.6350188255310059,33.266082763671875,18.881868362426758,5755,2983,530,0,331,428,39,42,41,43,0
1757482655886.2188,12941,0,1,0,0,31.450666427612305,0.8028108477592468,-33.74700164794922,32.952186584472656,0.0,-6.130923748016357,-5.1633710861206055,12.339238166809082,13.384079933166504,-0.35061776638031006,-0.12874111533164978,-0.0309761855751276,-3.360264778137207,-0.3810652494430542,29.544044494628906,21.322364807128906,5774,2985,530,0,331,428,39,42,42,43,0
1757482655935.332,12942,0,1,0,0,31.413665771484375,1.1672543287277222,-34.050010681152344,33.15095901489258,0.0,-4.152579307556152,-3.867811918258667,43.635009765625,44.92914962768555,-0.44278058409690857,-0.17843572795391083,0.012559420429170132,-3.205023765563965,-0.4941962659358978,30.571256637573242,22.059520721435547,5690,2984,530,0,331,428,40,42,41,43,0
1757482655967.202,12943,0,1,0,0,31.39426612854004,1.1413382291793823,-33.59986114501953,32.48952102661133,1.0,-2.808784008026123,-3.147547960281372,54.010040283203125,41.25795364379883,-0.3868216872215271,-0.1021646112203598,0.046424318104982376,-3.956223249435425,-1.1328778266906738,28.652841567993164,20.130891799926758,5679,2983,530,0,331,428,40,42,41,43,0
1757482655998.118,12944,0,1,0,0,31.288787841796875,0.7557116746902466,-34.08135223388672,32.088653564453125,2.0,-4.299516677856445,0.4945652186870575,51.672576904296875,54.29451370239258,-0.24792003631591797,0.06252040714025497,0.03846846893429756,-2.7321109771728516,-0.7444199323654175,20.72658348083496,18.38054656982422,5540,2983,530,0,331,428,40,43,41,43,0
1757482656046.2666,12945,0,1,0,0,31.28975486755371,1.0018259286880493,-34.17279815673828,32.31227111816406,2.0,0.4927520155906677,5.353702068328857,75.64802551269531,89.39244079589844,-0.21194852888584137,0.15655148029327393,0.13728849589824677,-1.113000750541687,-0.6067606210708618,13.282307624816895,14.288215637207031,5678,2983,530,0,331,428,39,42,41,43,0
1757482656078.097,12946,0,1,0,0,31.37575340270996,0.33105993270874023,-34.234344482421875,31.845417022705078,2.0,-1.9474741220474243,-4.065125942230225,96.36980438232422,92.91908264160156,-0.21875590085983276,0.16637647151947021,0.1964600533246994,-1.3302361965179443,-0.5223128199577332,12.286952018737793,12.021403312683105,5679,2983,530,0,331,428,40,42,42,43,0
1757482656107.21,12947,0,1,0,0,31.209123611450195,0.8974032998085022,-33.8966064453125,30.564495086669922,6.0,-5.0155930519104,2.0055532455444336,32.91591262817383,80.21359252929688,-0.34331145882606506,0.18685860931873322,-0.03219413012266159,1.4457733631134033,2.1298084259033203,-9.836097717285156,9.742883682250977,5621,2983,530,0,331,428,40,43,41,43,0
1757482656141.5872,12948,0,1,0,0,31.093297958374023,1.4587314128875732,-34.155574798583984,29.622234344482422,11.0,2.1070916652679443,6.058859825134277,72.59507751464844,117.49652099609375,0.001721069565974176,0.40537065267562866,0.13430650532245636,2.9847097396850586,2.6094043254852295,-35.960914611816406,-7.585705757141113,5599,2982,530,0,331,428,39,42,41,43,0
1757482656176.533,12949,0,1,0,0,31.331871032714844,1.2149543762207031,-33.74909973144531,30.966516494750977,6.0,-2.019620656967163,-1.7605196237564087,93.37202453613281,59.2806510925293,0.02145395614206791,0.41882064938545227,0.0067003583535552025,2.6558079719543457,2.4633538722991943,-35.80781936645508,-7.110171794891357,5679,2983,530,0,331,428,39,43,41,43,0
1757482656213.7236,12950,0,1,0,0,31.20662498474121,1.4308733940124512,-33.8582878112793,30.474172592163086,6.0,-3.2479248046875,3.6501989364624023,47.47249221801758,95.9048080444336,-0.016536569222807884,0.498947411775589,-0.07277493178844452,1.8335880041122437,2.6035029888153076,-43.75868606567383,-6.884219169616699,5538,2983,530,0,331,428,40,43,41,43,0
1757482656255.4133,12951,0,1,0,0,31.265626907348633,1.7194591760635376,-33.28049850463867,29.689329147338867,6.0,-5.262035846710205,2.006793260574341,90.98318481445312,65.86228942871094,-0.07990289479494095,0.5603916645050049,-0.2471252977848053,-0.731632649898529,3.8076605796813965,-51.77259826660156,-4.469857215881348,5674,2983,530,0,331,428,40,42,41,43,0
1757482656286.773,12952,0,1,0,0,31.16621208190918,1.9227973222732544,-33.685420989990234,29.501455307006836,6.0,-4.839544296264648,-5.510740280151367,119.59522247314453,46.52605056762695,-0.15980014204978943,0.3771207630634308,-0.33664873242378235,0.027617182582616806,4.367905139923096,-42.088890075683594,-1.4731746912002563,5622,2983,530,0,331,428,40,42,41,43,0
1757482656318.7466,12953,0,1,0,0,31.009811401367188,1.5948983430862427,-33.4031982421875,27.97956657409668,11.0,-4.334705352783203,-6.287252426147461,92.96107482910156,82.87506103515625,-0.17591996490955353,0.25710752606391907,-0.5004947185516357,1.9188978672027588,5.1715922355651855,-25.968524932861328,3.2582802772521973,5542,2983,530,0,331,428,40,42,41,43,0
1757482656350.6243,12954,0,1,0,0,31.12509536743164,2.267491579055786,-33.69434356689453,28.013023376464844,10.0,-0.9777477979660034,-1.3443225622177124,94.91852569580078,118.98186492919922,-0.025486603379249573,0.22114291787147522,-0.5314904451370239,2.65822172164917,4.601510047912598,-29.452768325805664,-3.1103641986846924,5598,2983,530,0,331,428,39,43,41,43,0
1757482656382.3696,12955,0,1,0,0,31.11595344543457,1.453855037689209,-33.7614631652832,28.7547550201416,4.0,1.578836441040039,-5.726147174835205,71.95909881591797,66.58688354492188,0.04544743150472641,0.2084464579820633,-0.5346444845199585,2.699850559234619,4.055974960327148,-20.26115608215332,-13.992653846740723,5541,2983,530,0,331,428,40,42,42,43,0
1757482656417.5664,12956,0,1,0,0,31.066280364990234,1.7237764596939087,-33.9523811340332,27.605791091918945,10.0,2.4903564453125,-6.919724941253662,111.32064819335938,65.10624694824219,0.17855040729045868,0.09810078144073486,-0.4659081995487213,2.399916410446167,4.402758598327637,2.17718768119812,-34.10421371459961,5541,2983,530,0,331,428,40,43,41,43,0
1757482656462.6555,12957,0,1,0,0,30.724933624267578,1.888658046722412,-33.96898651123047,26.44400978088379,14.0,5.3486857414245605,-9.277792930603027,85.15586853027344,66.91909790039062,0.33460599184036255,-0.03796425834298134,-0.37408044934272766,1.8483710289001465,5.037449359893799,34.871700286865234,-68.66925048828125,5538,2983,530,0,331,428,40,42,41,43,0
1757482656497.6694,12958,0,1,0,0,30.777559280395508,1.6665443181991577,-33.924686431884766,26.986921310424805,13.0,3.9198851585388184,-9.03122615814209,133.47622680664062,27.982351303100586,0.35311049222946167,-0.10680168867111206,-0.318895548582077,1.7688015699386597,5.665222644805908,61.85587692260742,-81.50049591064453,5542,2983,530,0,331,428,39,42,41,43,0
1757482656526.0999,12959,0,1,0,0,30.87714385986328,1.438045859336853,-34.18537139892578,27.593109130859375,9.0,3.601928472518921,-10.55367374420166,108.23027801513672,32.17075729370117,0.3444348871707916,-0.20048056542873383,-0.16122189164161682,0.626796543598175,7.924060344696045,88.28125762939453,-91.61791229248047,5526,2983,530,0,331,428,40,43,41,43,0
1757482656573.9436,12960,0,1,0,0,31.078126907348633,1.3248738050460815,-34.194339752197266,29.26518440246582,7.0,2.2220547199249268,-2.6283388137817383,129.21890258789062,127.0477523803711,0.3380715847015381,-0.2383408099412918,-0.10736799985170364,0.995915949344635,9.098950386047363,93.5118637084961,-93.02307891845703,5602,2983,530,0,331,428,39,43,41,43,0
1757482656590.1743,12961,0,1,0,0,31.3123836517334,1.0862106084823608,-33.865081787109375,30.292884826660156,4.0,-2.5677082538604736,-6.892951011657715,113.57046508789062,38.11900329589844,0.2824889123439789,-0.24693886935710907,-0.15651318430900574,0.7508535981178284,8.439370155334473,98.95104217529297,-77.99327087402344,5693,2983,530,0,331,428,40,42,41,43,0
1757482656622.4324,12962,0,1,0,0,31.381166458129883,0.4321717917919159,-34.07630157470703,31.40449333190918,2.0,-6.252285480499268,-5.556333541870117,121.89544677734375,38.754722595214844,0.3742034137248993,-0.17343266308307648,-0.14035221934318542,0.4049295485019684,7.958567142486572,97.8028335571289,-76.05232238769531,5694,2983,530,0,331,428,39,43,42,43,0
1757482656670.143,12963,0,1,0,0,31.454057693481445,0.8574017286300659,-33.97338104248047,32.68449783325195,0.0,-7.583659648895264,-3.5810651779174805,66.18466186523438,68.05472564697266,0.4150305688381195,-0.16449150443077087,-0.2595408260822296,0.3042590320110321,6.993386745452881,96.4737319946289,-90.61690521240234,5756,2983,530,0,331,428,40,42,42,43,0
1757482656705.8962,12964,0,1,0,0,31.34221839904785,0.7049397230148315,-34.186729431152344,32.13417053222656,1.0,-9.134430885314941,-1.5068762302398682,55.16321563720703,79.55178833007812,0.45737767219543457,-0.14270515739917755,-0.28270792961120605,0.11829023063182831,5.347176551818848,91.77338409423828,-102.48846435546875,5756,2983,530,0,331,428,39,42,42,43,0
1757482656738.933,12965,0,1,0,0,31.46615219116211,0.6868740320205688,-33.93803405761719,32.39128494262695,0.0,-1.4832556247711182,-1.6049703359603882,123.40476989746094,81.06201934814453,0.46117156744003296,-0.11381751298904419,-0.22270312905311584,-2.1314313411712646,4.78587007522583,73.78619384765625,-107.62238311767578,5754,2983,530,0,331,428,40,42,42,43,0
1757482656782.2754,12966,0,1,0,0,31.369722366333008,0.4959820508956909,-34.1928825378418,32.16142654418945,1.0,-2.1459410190582275,-2.032787561416626,132.9781494140625,76.75056457519531,0.4777819812297821,-0.1581508368253708,-0.22323915362358093,-1.5038772821426392,4.738510608673096,78.5328598022461,-108.19341278076172,5680,2983,530,0,331,428,40,43,41,43,0
1757482656798.383,12967,0,1,0,0,31.300046920776367,1.129800796508789,-34.045352935791016,31.05722999572754,3.0,1.6273571252822876,-2.4814109802246094,166.52650451660156,73.61399841308594,0.4334835112094879,-0.11498226225376129,-0.2406703382730484,-1.3429391384124756,5.177638053894043,75.29867553710938,-101.16058349609375,5756,2983,530,0,331,428,40,42,41,43,0
1757482656830.492,12968,0,1,0,0,31.211315155029297,0.992384135723114,-33.80827713012695,30.624162673950195,4.0,-3.393437147140503,-5.093250751495361,140.84365844726562,77.67353057861328,0.4384553134441376,-0.16341185569763184,-0.24170199036598206,-3.799520254135132,4.4119439125061035,75.74722290039062,-102.22586822509766,5755,2983,530,0,331,428,40,42,42,43,0
1757482656881.5747,12969,0,1,0,0,31.160181045532227,1.0264973640441895,-34.07176208496094,30.249385833740234,9.0,2.3532826900482178,-6.824708938598633,105.7000961303711,51.84768295288086,0.3982475996017456,-0.1364540010690689,-0.2711050510406494,-3.89560866355896,5.020334243774414,71.61328887939453,-99.82445526123047,5695,2983,530,0,331,428,39,42,41,43,0
1757482656910.3142,12970,0,1,0,0,31.119356155395508,1.5709221363067627,-33.692901611328125,30.283233642578125,7.0,-9.571743965148926,-2.119753837585449,81.06724548339844,32.039615631103516,0.3179705739021301,-0.16995081305503845,-0.25839558243751526,-4.053447246551514,6.603754997253418,67.041015625,-102.8080062866211,5538,2983,530,0,331,428,40,42,42,43,0
1757482656945.783,12971,0,1,0,0,31.30344009399414,0.4828845262527466,-34.0746955871582,31.663721084594727,2.0,-6.784012794494629,-1.4311600923538208,110.64045715332031,46.55394744873047,0.4199731945991516,-0.3733817934989929,-0.3318163752555847,0.7509536743164062,3.5780277252197266,73.9607162475586,-112.55448150634766,5682,2983,530,0,331,428,40,42,42,43,0
1757482656990.5715,12972,0,1,0,0,31.37589454650879,0.8693921566009521,-33.94373321533203,32.2738151550293,0.0,-6.758602142333984,-0.8215252161026001,81.05554962158203,33.075775146484375,0.5121344923973083,-0.3969416320323944,-0.3201029300689697,0.5539078712463379,2.799316167831421,82.74090576171875,-125.36827850341797,5680,2984,530,0,331,428,40,42,42,43,0
1757482657022.8462,12973,0,1,0,0,31.46249008178711,0.5674976110458374,-34.262699127197266,32.59461212158203,0.0,-8.846141815185547,-1.028199553489685,67.33531951904297,36.06913375854492,0.5854210257530212,-0.4218296706676483,-0.30616334080696106,0.5219218730926514,-0.5271992683410645,87.35611724853516,-147.3356475830078,5694,2983,530,0,331,428,40,42,42,43,0
